#Table1
oh_p50,sfr_tot_p50
-9999,-3.667271
-9999,-9999
-9999,-1.094858
-9999,-9999
8.802632,-0.06150318
-9999,-1.476449
-9999,0.4052586
9.230563,0.1851093
-9999,-3.43233
-9999,-1.099495
-9999,-0.4810912
-9999,-1.936937
-9999,-1.532901
-9999,-1.057283
-9999,-0.1686677
-9999,-0.6172594
-9999,0.3912514
-9999,-1.572461
-9999,-1.483667
8.150593,-0.1841231
-9999,-0.01087656
8.989905,-0.03669851
-9999,-4.710754
-9999,-9999
-9999,-0.01254774
-9999,-1.522969
-9999,-1.0029
-9999,-9999
-9999,-1.002568
-9999,-0.2753333
-9999,-1.192922
-9999,-9999
8.987156,0.360609
8.883283,-0.2845888
-9999,-0.711607
-9999,0.1722755
-9999,-2.356669
-9999,-1.014048
-9999,-0.9566997
-9999,0.4817162
9.043249,0.476874
-9999,-0.0124283
9.000585,0.2356924
-9999,-9999
-9999,0.6313782
-9999,-0.7825812
-9999,-1.050792
-9999,-0.1865427
-9999,-1.017504
-9999,-1.414573
-9999,-0.9389844
-9999,-0.3121094
8.867873,-0.1784344
-9999,-1.507452
-9999,-0.9444321
-9999,0.1681529
-9999,-0.09476488
-9999,0.166577
-9999,-1.068851
-9999,-3.942601
9.050002,2.262568
-9999,-0.5690072
-9999,-1.47329
-9999,0.5486001
-9999,0.3177664
8.938368,0.1972919
9.189431,1.560618
8.855928,0.1317175
-9999,-0.7196561
-9999,-1.049394
-9999,0.8671647
-9999,-1.195996
-9999,0.4386138
-9999,-3.368614
-9999,-0.7696109
9.013179,0.7232633
-9999,-0.4436786
-9999,-9999
-9999,-1.616809
8.309279,-0.6386052
-9999,0.3475824
-9999,-0.8913655
9.173021,1.499575
-9999,0.1479866
-9999,-0.02489251
9.070976,0.8212681
-9999,-9999
-9999,-0.241114
-9999,0.09803904
8.956699,0.4861571
-9999,-0.07782207
-9999,1.020115
-9999,-0.981928
-9999,0.7241231
-9999,0.6892805
-9999,-1.047896
9.095657,1.40118
8.850309,2.482492
-9999,-4.501205
-9999,-9999
-9999,-9999
9.11916,1.20312
-9999,-1.542324
-9999,-1.136481
-9999,-9999
-9999,-1.204529
-9999,-0.5477736
-9999,-1.25997
-9999,0.2076513
-9999,-1.072406
-9999,0.6384362
-9999,-0.981245
-9999,-9999
-9999,-9999
-9999,-0.7850602
-9999,-0.8269287
-9999,-0.9392681
-9999,-0.3100983
-9999,0.4578039
-9999,1.404002
-9999,0.5151318
-9999,-1.068397
-9999,0.3342726
9.058867,1.732336
-9999,-0.8105565
-9999,-1.674257
8.611053,-0.1621094
8.969411,0.1884536
8.993978,0.5632744
-9999,-3.72441
-9999,0.1254559
-9999,0.1717861
-9999,-1.405386
-9999,-0.05130925
-9999,-2.116823
-9999,-9999
9.11573,0.1562324
-9999,-9999
-9999,-0.7571367
-9999,-3.291982
-9999,-0.6608635
-9999,-3.188512
-9999,-9999
-9999,-3.360696
-9999,0.4831806
-9999,-9999
-9999,-9999
9.149349,0.5211424
-9999,-9999
-9999,1.452354
-9999,-9999
8.69839,0.22519
-9999,-0.2042449
9.231604,0.8413135
-9999,-9999
-9999,-0.6382703
-9999,-1.26684
-9999,0.7444904
8.960831,-0.3231705
-9999,-1.07408
-9999,-9999
-9999,0.08108737
-9999,-2.093751
-9999,-9999
-9999,-1.19088
-9999,-1.070424
-9999,-0.8707106
-9999,-1.438239
-9999,-1.023574
-9999,-9999
-9999,-1.46121
-9999,-4.327819
8.57305,-0.9368496
-9999,-0.7403305
-9999,-1.036548
-9999,0.207972
-9999,-9999
-9999,-4.783376
-9999,0.8610746
8.994994,0.7453039
8.723531,0.2902124
8.748306,-0.02784075
-9999,-9999
-9999,0.8562226
-9999,-0.6525052
-9999,-9999
8.967958,-0.001862454
-9999,-9999
-9999,-1.136604
-9999,-3.418613
8.987823,0.02810729
-9999,-9999
-9999,0.1825868
-9999,-1.097106
-9999,-1.057559
-9999,-1.043745
-9999,-1.678101
-9999,-1.09362
-9999,-0.8905979
-9999,0.1783368
-9999,0.68715
-9999,-1.150684
8.78024,0.09261496
-9999,-0.6584591
9.110573,1.140148
-9999,-1.125168
-9999,-1.197244
-9999,-9999
-9999,-3.482664
-9999,-9999
-9999,0.306146
-9999,-1.065939
8.697412,0.1268571
-9999,-1.100371
-9999,-1.662712
-9999,-2.386714
-9999,-4.893736
9.134714,0.6866745
9.405256,1.785168
8.838129,0.370316
-9999,-9999
-9999,-0.9913356
-9999,0.03907256
8.86705,0.2893147
-9999,-0.9406908
-9999,-0.5374492
8.992903,0.2104612
-9999,-0.7655254
9.069975,0.8964739
-9999,0.3071588
-9999,-3.511129
-9999,-1.271729
-9999,-1.125311
-9999,-0.5803981
-9999,-0.6776818
-9999,-1.28811
-9999,-9999
-9999,-1.196244
-9999,-9999
-9999,-1.418019
-9999,0.6764119
-9999,-0.9592139
-9999,0.1685154
-9999,-1.453476
-9999,-1.628958
-9999,-0.6925203
-9999,-0.875064
-9999,0.4519374
8.407873,-0.1538462
8.992444,0.6821806
8.783151,-0.005822752
-9999,-4.189326
8.818256,-0.07453898
-9999,-0.9919955
9.126357,0.2939396
-9999,-9999
8.923542,0.1313253
-9999,-9999
-9999,-3.430202
-9999,-9999
-9999,-9999
-9999,1.36677
-9999,0.4039035
-9999,-0.7592394
8.854611,0.1324946
-9999,-0.5608701
9.082232,0.3403691
-9999,-1.49971
-9999,-1.220477
8.727975,-0.2480574
-9999,0.8781108
-9999,0.3507403
-9999,0.4710453
9.002144,1.539369
-9999,-0.8615316
-9999,-1.226449
-9999,0.07463783
-9999,-1.421386
-9999,-0.1883102
-9999,-0.7192641
-9999,-0.08655848
-9999,-9999
-9999,-0.1996691
-9999,-0.0788497
-9999,0.4073868
-9999,-1.017705
8.937535,0.4848132
-9999,0.5426902
8.866405,0.3844672
8.923923,0.3254386
-9999,0.4512202
8.670127,-0.03378359
-9999,0.0360012
8.982162,0.8759594
-9999,-1.966014
9.130112,0.7138963
9.117668,0.7068235
-9999,-0.6545038
-9999,-1.05362
9.048388,-0.168246
-9999,-1.019153
-9999,-9999
-9999,0.8421255
-9999,-0.8024917
-9999,-9999
-9999,-4.902443
-9999,-9999
8.71823,-0.8472641
-9999,-0.3351656
-9999,0.6142232
-9999,-0.7537249
-9999,-9999
9.109698,0.9341882
9.128966,0.5148451
-9999,0.7851087
-9999,0.2355186
-9999,-9999
8.928861,-0.05271057
-9999,-9999
-9999,-1.421869
-9999,-9999
-9999,-9999
-9999,-1.507792
8.976553,0.191276
-9999,-1.640491
-9999,-0.7489581
9.008016,0.4247665
-9999,-1.22551
-9999,-1.443468
-9999,-1.388879
8.950185,0.35314
-9999,-9999
8.527331,-0.9786852
8.841976,0.2140062
-9999,-0.3195675
-9999,-0.1931644
-9999,-9999
-9999,-9999
-9999,-2.291557
-9999,-1.368568
8.873375,-0.1529092
-9999,-0.02861873
-9999,-3.46179
8.928518,0.004332569
9.054982,0.6241728
-9999,-9999
-9999,-0.933034
-9999,-1.408389
-9999,-4.906984
-9999,-9999
9.055532,1.152174
-9999,-9999
-9999,-9999
8.869071,-0.4082318
-9999,-9999
8.971286,0.2578261
-9999,-0.885882
-9999,-1.886368
-9999,0.3638885
-9999,-1.186387
-9999,-9999
-9999,-0.8293059
-9999,-0.4891924
-9999,0.2780557
8.835684,0.2417755
-9999,-0.0239908
-9999,-0.2162414
8.42458,-0.3221202
-9999,-0.8973842
-9999,-9999
-9999,0.07005042
-9999,-1.163716
-9999,-1.006732
-9999,-1.224508
-9999,-1.237976
9.287762,1.752846
-9999,-9999
-9999,0.05617626
-9999,-1.157456
-9999,-0.9787375
-9999,-0.5204253
8.882081,0.4664159
9.093894,0.6946994
-9999,0.5560408
-9999,-0.9554353
-9999,-9999
-9999,-0.4978057
-9999,-1.431222
8.953298,0.4379192
-9999,-9999
8.970009,0.2355806
-9999,-9999
9.003731,-0.05991165
-9999,-9999
-9999,-9999
8.950808,0.4345064
-9999,-1.156541
-9999,-0.5970103
9.062815,0.9418315
-9999,-1.276988
8.730251,0.2453866
-9999,-1.56563
-9999,-1.006849
-9999,0.2200587
-9999,-4.870403
-9999,-1.083925
-9999,0.05528396
-9999,-1.449469
-9999,-1.035385
-9999,-0.9215263
-9999,-0.9377439
-9999,-9999
-9999,-0.6428918
-9999,-0.8600511
-9999,-1.355103
-9999,-1.00475
-9999,-1.303134
-9999,-0.4583133
-9999,-0.3035805
8.198098,-0.4317307
-9999,-9999
-9999,-0.7352258
-9999,-0.733243
-9999,0.1891358
-9999,-1.265564
-9999,-0.5264412
-9999,-0.9355083
-9999,-1.015289
-9999,-0.1832955
-9999,-0.9386617
-9999,-0.895748
9.043324,0.152805
-9999,-9999
-9999,-1.172945
8.972617,0.3952712
-9999,-1.764576
-9999,-1.463143
-9999,-0.9820386
-9999,0.1273787
8.102209,-0.7403773
-9999,0.01382186
-9999,0.07272111
-9999,-9999
-9999,-0.9626651
-9999,-0.8809265
-9999,-1.458975
-9999,-0.6689073
-9999,-1.091065
-9999,-0.9033805
-9999,-1.291473
-9999,-9999
-9999,0.8521343
-9999,-3.864808
-9999,-1.422287
-9999,-9999
9.171888,1.070479
-9999,-0.8416427
8.951062,0.5884335
-9999,-9999
-9999,-0.8642905
9.053636,0.3318396
-9999,-1.741152
9.010353,0.3655487
-9999,-9999
-9999,-0.5883801
9.018682,0.4094277
-9999,-1.477637
8.997268,0.6304013
-9999,-1.173789
-9999,0.3050354
8.958418,0.1389611
-9999,0.6928301
-9999,0.4699962
-9999,-1.335846
8.692761,-0.5479113
-9999,-0.2843976
9.116529,0.418205
-9999,-1.693207
8.656105,0.1330808
-9999,-0.8567605
-9999,-1.278576
-9999,0.3324898
-9999,-9999
-9999,-9999
-9999,-1.069072
-9999,-1.515917
-9999,0.4649584
-9999,-3.794385
-9999,-0.9872453
-9999,-9999
-9999,-1.506616
8.81849,0.2240491
-9999,0.4164999
-9999,-1.136937
-9999,-0.6085052
-9999,-0.7972945
-9999,-0.8295054
-9999,0.3860297
8.975599,0.3081198
-9999,-1.199696
-9999,-0.589597
-9999,-9999
-9999,-0.6707455
-9999,-0.6904671
-9999,-9999
-9999,0.5039761
-9999,-0.1232334
-9999,0.9634662
-9999,0.8442275
-9999,-3.507315
9.15,1.435142
-9999,-0.04609442
9.115074,0.5932562
9.098413,0.5234376
-9999,-1.489946
-9999,0.2886371
-9999,-9999
-9999,-1.038111
8.964763,-0.1083094
9.01713,0.5349749
-9999,-9999
-9999,-9999
-9999,-0.3027163
-9999,-9999
8.670043,-1.429697
-9999,0.5893023
8.81856,0.4575002
-9999,-9999
-9999,-0.1730784
-9999,-4.804797
-9999,-1.412162
9.012008,0.3200001
-9999,-0.8548963
-9999,0.07775691
-9999,-9999
-9999,-9999
-9999,-1.546815
-9999,-0.7263494
-9999,0.2444934
-9999,-0.6549339
-9999,0.04908988
-9999,-1.101293
-9999,0.6026497
-9999,0.4021041
-9999,-0.6786163
-9999,-1.645127
-9999,-0.5001075
-9999,-1.566658
-9999,-0.4520886
-9999,-3.324663
9.166374,0.4653193
-9999,-0.6732157
8.914412,0.2283809
-9999,0.6174284
-9999,-1.518964
-9999,-9999
9.14047,1.326726
8.53826,-0.8835655
-9999,-0.6530557
-9999,-0.3013147
-9999,0.3559865
-9999,-0.07115857
-9999,-1.310306
-9999,-1.055257
-9999,-0.9581823
-9999,0.1611647
-9999,-1.375777
9.007443,0.07235961
-9999,-1.033625
-9999,-1.627934
-9999,-3.517447
-9999,-0.8923741
-9999,-4.843286
-9999,-4.215856
8.839636,-0.1192899
-9999,-1.169925
-9999,-0.9483515
8.575655,-0.7527052
-9999,0.309356
-9999,0.07096087
-9999,0.3167788
-9999,-0.8180264
-9999,0.3271814
-9999,-9999
-9999,-1.66608
-9999,-0.1614963
-9999,0.5173431
-9999,-3.567673
-9999,0.4137155
-9999,-0.2117076
8.612152,-0.474814
-9999,-1.13795
-9999,-0.8231683
-9999,-0.210501
8.867732,0.3603896
-9999,-9999
-9999,-2.07625
-9999,-9999
-9999,-1.272563
8.868563,0.5561839
-9999,0.3197913
9.104817,1.301026
-9999,-1.248615
-9999,0.2988105
-9999,0.8688664
-9999,-0.9937467
-9999,-9999
-9999,-1.464659
-9999,0.03501386
-9999,-1.56907
8.156671,-0.7400781
-9999,0.05648072
-9999,-1.351349
-9999,-0.05856154
8.946249,0.2133335
-9999,-0.382985
-9999,0.5566865
-9999,-1.440426
-9999,-0.3296831
-9999,0.1649396
8.574244,-0.7091222
-9999,-0.5544344
-9999,0.5057452
-9999,-1.283236
-9999,-0.6951167
-9999,-1.061205
8.968675,-0.3212796
-9999,0.9024397
-9999,-1.412633
-9999,-0.9223165
-9999,-3.804575
-9999,-1.292727
8.991152,0.1942394
-9999,-0.8193447
-9999,-0.2807012
-9999,-9999
-9999,-0.9807922
-9999,-1.356042
9.146194,0.5844697
-9999,-1.349858
-9999,-9999
8.991824,0.3111112
-9999,0.7300211
-9999,0.6288457
9.061765,0.2365742
-9999,-9999
-9999,0.4224263
-9999,-9999
-9999,-1.289341
-9999,-3.947718
-9999,-3.255472
-9999,-1.0059
9.093745,0.8285421
-9999,-1.615188
9.394896,1.873224
-9999,0.9135036
8.99061,0.4044965
-9999,-9999
-9999,-0.3097374
-9999,0.06174844
-9999,-9999
-9999,-1.539091
8.78175,0.2165724
8.930116,0.8494884
-9999,-1.192486
-9999,0.6580344
-9999,-0.6841647
-9999,-3.391058
-9999,0.8540763
-9999,-0.9407242
-9999,-0.4950042
-9999,-1.723207
-9999,-0.6875778
-9999,-9999
-9999,-9999
-9999,-0.4159552
-9999,0.2480365
-9999,-0.1922315
-9999,-1.018853
9.133581,0.3688982
8.626566,-0.9316455
9.230164,1.750112
-9999,0.7321123
-9999,-3.6792
-9999,-1.326809
-9999,1.013329
-9999,0.2743738
-9999,0.5632805
-9999,0.9530882
-9999,-3.492662
-9999,-0.9503955
-9999,-1.101922
8.935172,0.1795084
8.602297,-0.2510324
-9999,-0.9271815
-9999,-0.5457016
-9999,-1.068333
-9999,-3.27085
-9999,-1.937473
-9999,-9999
-9999,-0.9945536
-9999,-9999
-9999,-0.06256723
8.790342,0.2281387
8.409398,-0.3294179
-9999,-1.000645
8.990194,0.1063706
-9999,-0.7481576
-9999,-1.617935
-9999,-0.2741014
8.866862,0.1976533
-9999,-9999
-9999,-0.09003905
-9999,-9999
8.482249,-0.8359015
-9999,-9999
8.956046,0.2340221
-9999,-9999
-9999,-0.2899426
-9999,-1.178619
8.83883,0.09551681
-9999,-1.046183
8.531656,-0.409058
-9999,0.5992097
8.962231,0.5588463
-9999,-1.223234
-9999,-0.9977793
-9999,-0.1123685
-9999,-9999
-9999,-0.343502
-9999,-3.067634
-9999,-0.8456916
-9999,-1.123452
9.01196,0.9182491
-9999,-1.614154
9.071105,-0.4446242
9.062856,0.7687243
-9999,-3.26539
9.120736,0.6237544
-9999,-1.457208
9.017672,0.9573251
-9999,-1.318143
-9999,-3.039094
9.044366,0.9108976
-9999,-9999
-9999,-1.30624
-9999,-0.9546967
-9999,-0.5213621
-9999,-9999
-9999,-0.3984762
-9999,0.4896273
-9999,0.8970723
-9999,-0.3792221
-9999,-0.7931593
-9999,-1.191141
-9999,-9999
-9999,0.5354264
-9999,0.6148006
-9999,-0.2804663
-9999,-1.509427
-9999,-0.858556
-9999,-1.204353
8.482963,-0.03294442
8.589503,-0.6961798
-9999,-3.742391
-9999,-0.2781653
9.04648,0.09588493
-9999,-1.536198
8.894735,-0.2819289
-9999,-3.360007
-9999,0.3416583
-9999,0.01526815
-9999,-9999
-9999,-1.071303
-9999,-0.05302873
-9999,-4.894318
-9999,-3.165917
-9999,-1.427282
-9999,-0.06320389
8.676421,-0.5068702
-9999,0.7238062
-9999,-0.9839374
-9999,-3.307772
-9999,-1.453799
9.052505,0.9467216
-9999,-9999
-9999,1.077201
-9999,-9999
8.876015,-0.1069879
8.941194,0.06077707
-9999,-3.33188
-9999,-0.7560692
-9999,-9999
-9999,0.1273543
-9999,-9999
-9999,-9999
-9999,-0.8524889
-9999,-4.046263
-9999,-0.2887685
-9999,-9999
-9999,-0.7343857
-9999,0.40214
8.8774,0.2598361
-9999,0.3859692
-9999,-9999
-9999,-9999
-9999,-0.07285956
-9999,-0.6927506
8.796528,-0.1881106
-9999,-0.3941563
-9999,0.7167944
-9999,-0.7107583
8.813684,0.1113065
-9999,-0.9232067
8.808745,0.103492
-9999,-9999
-9999,0.3568445
8.586758,-0.4675266
-9999,-1.482567
-9999,-9999
8.871106,0.3149232
-9999,0.5824642
-9999,-1.242305
8.771709,0.8357143
-9999,0.4566925
8.996273,0.6518278
-9999,-3.294599
-9999,-0.5683415
8.43357,-0.1869496
-9999,-1.221429
-9999,-1.394742
-9999,0.2342196
-9999,-0.6755059
-9999,0.0186274
-9999,0.262672
-9999,1.563324
-9999,-1.13456
-9999,-0.9584332
8.419268,-0.4639615
-9999,-3.063229
-9999,-0.4456023
-9999,-9999
-9999,-3.045417
-9999,-9999
8.996716,0.4446157
-9999,-9999
8.866375,0.5298451
-9999,-0.9258748
8.993189,-0.00701577
-9999,-0.3577497
-9999,-1.221297
-9999,-1.381873
-9999,-9999
-9999,-0.9618727
-9999,-1.0646
-9999,0.1021927
9.041872,0.4627275
8.829076,0.1576488
-9999,1.132661
-9999,-0.3272249
-9999,-9999
-9999,-4.88199
-9999,-1.199076
-9999,-0.7010904
-9999,-9999
8.717115,-0.7868695
-9999,-1.64026
-9999,-1.70283
-9999,-9999
-9999,-9999
-9999,-0.8952434
-9999,-1.639201
-9999,-4.176283
-9999,-9999
8.956617,0.8562499
-9999,-1.311079
-9999,-0.3557269
9.01069,0.7079131
9.189899,2.188282
-9999,0.1985909
-9999,0.3732105
-9999,0.7201063
-9999,-9999
8.460905,-0.2125747
-9999,0.3693754
8.666021,0.05376488
8.961733,0.4776182
-9999,-1.050067
-9999,-3.747229
-9999,-4.395802
-9999,-1.617622
-9999,-9999
-9999,-9999
-9999,-1.291589
-9999,0.8747889
-9999,-2.359014
-9999,0.6014084
-9999,0.2093175
-9999,0.7257795
-9999,-4.849921
-9999,-0.2613284
-9999,-2.883219
-9999,-0.6783037
-9999,-0.8814346
-9999,-1.862475
-9999,-4.210576
-9999,-1.134171
-9999,-1.20361
-9999,-9999
-9999,-1.418591
-9999,-9999
-9999,0.906584
-9999,-9999
-9999,-0.6151118
8.795763,0.4212027
-9999,-0.3082405
-9999,-0.2568426
-9999,0.5490417
-9999,-9999
-9999,0.3927031
8.999102,0.9283194
-9999,-0.6674575
-9999,-3.308758
-9999,-1.091991
-9999,-0.7176703
-9999,-9999
-9999,-9999
-9999,-1.621553
-9999,-0.9910581
-9999,-9999
-9999,-0.4700892
-9999,0.3788957
-9999,-1.070727
-9999,0.4277007
-9999,-9999
-9999,-9999
-9999,0.5653687
-9999,-3.715231
-9999,0.9706098
8.64138,-0.6236725
-9999,0.8817312
-9999,0.2572092
-9999,-9999
-9999,-9999
-9999,0.4279555
-9999,-1.188805
-9999,-3.316088
-9999,-9999
8.915718,-0.1111538
-9999,-0.5528436
-9999,-3.098559
-9999,-1.412055
-9999,-1.013023
-9999,-9999
-9999,-9999
-9999,-1.166199
-9999,-3.83397
-9999,-1.37545
-9999,-0.8752901
-9999,-1.211348
-9999,-3.445386
-9999,0.1119047
-9999,-1.055482
-9999,-4.20718
8.986126,-0.09361302
-9999,-4.065105
-9999,-1.019781
-9999,-1.170864
9.158792,2.011797
-9999,-0.1137579
-9999,-1.65125
-9999,-1.351596
-9999,-0.7254735
-9999,-1.181203
-9999,-9999
8.826568,-0.04113087
-9999,-9999
-9999,-0.5071051
8.828679,0.3632653
9.013359,-0.4049708
-9999,-2.989591
-9999,0.4704736
-9999,-1.394581
-9999,-3.329069
-9999,-0.5190927
-9999,-1.388429
-9999,-0.5126863
-9999,-9999
-9999,-0.1775689
-9999,0.4531313
8.968119,0.667453
-9999,-2.648812
-9999,-0.6096547
-9999,-1.70473
-9999,-9999
-9999,-3.656551
-9999,-1.623303
-9999,-3.081585
8.98473,0.5899107
8.808173,0.3974213
8.677854,-0.3320421
-9999,-3.447648
-9999,0.1300794
-9999,-9999
-9999,-1.437015
-9999,-2.172637
-9999,-1.078582
-9999,-0.6879966
-9999,-9999
-9999,-0.8031138
-9999,0.007458596
-9999,-0.5122395
-9999,-9999
-9999,-0.334227
8.874364,-0.1110644
-9999,-1.412802
-9999,-9999
-9999,-1.228621
8.993008,0.9649748
-9999,-1.39029
-9999,-0.786152
-9999,-9999
-9999,0.2961452
-9999,-9999
-9999,-0.1575621
8.875366,-0.28933
-9999,-9999
-9999,-1.73797
-9999,-0.2551506
8.956599,0.1629772
8.990489,0.5757613
-9999,0.2644467
-9999,-0.2611952
-9999,-0.4047407
-9999,-0.174952
-9999,0.6016855
-9999,-4.222147
-9999,-1.085802
-9999,-9999
-9999,0.3169451
8.206545,-0.3331895
-9999,0.7066626
-9999,-0.8169054
-9999,-9999
-9999,-0.5286574
8.806211,0.5379159
-9999,-0.01381698
-9999,-3.1349
9.086152,1.062644
-9999,-1.030812
-9999,-0.7663063
8.325521,-0.4422117
-9999,-1.236743
8.615741,0.6623905
-9999,-0.4447744
-9999,-1.228887
-9999,-9999
-9999,0.1211401
-9999,0.4114152
-9999,-0.8946963
-9999,0.08264228
-9999,-1.11345
9.050231,0.5580533
-9999,-1.010738
-9999,-2.167238
-9999,-1.1944
8.668338,0.3767273
-9999,-4.764656
-9999,0.2086032
-9999,-0.03628134
8.33793,-0.5760254
-9999,-1.316327
8.989939,0.1779819
-9999,-1.490704
-9999,-9999
-9999,-0.8082641
-9999,-0.8370622
8.721706,-1.06306
-9999,-0.7012541
-9999,-0.5451801
-9999,-3.100224
8.350255,-1.121065
-9999,-9999
-9999,-9999
8.361768,-0.7327067
-9999,-1.338142
-9999,0.5491511
-9999,0.8807293
9.009807,0.5456575
-9999,-1.362498
-9999,-0.2640232
-9999,-1.011903
-9999,-1.517038
-9999,-3.586491
-9999,-0.320305
-9999,0.311937
9.04966,1.266964
-9999,-1.123415
-9999,0.3107706
-9999,-9999
-9999,-1.132693
-9999,-9999
-9999,0.2285443
-9999,0.2514668
9.130296,0.6407135
-9999,-1.482234
8.568857,0.5633125
-9999,-9999
-9999,-1.129824
8.830376,0.1981016
-9999,-3.286088
-9999,-1.004836
-9999,-9999
-9999,-0.5277426
8.611683,-0.4430554
-9999,-0.96764
-9999,-1.148257
9.064681,0.1114104
-9999,-0.4731675
-9999,-9999
-9999,0.2876688
-9999,0.6502493
9.0048,0.2096002
8.429181,-0.07597384
-9999,-0.165555
-9999,-1.305581
-9999,-0.05042777
-9999,-0.8716002
-9999,-3.34841
-9999,-9999
-9999,0.4940817
9.05182,1.432725
-9999,-0.6282041
-9999,0.07976601
-9999,-9999
-9999,0.2116537
8.253128,-0.7240908
-9999,-9999
-9999,-3.673312
-9999,0.7285582
-9999,-9999
-9999,-9999
-9999,-1.244289
-9999,0.5266355
-9999,0.3164583
-9999,-9999
-9999,-1.245216
-9999,-3.080934
8.915141,-0.5615267
-9999,0.01550136
-9999,-1.054255
-9999,0.1114788
-9999,-0.5253985
-9999,-1.00013
-9999,-1.858527
8.481155,-0.7959381
-9999,-0.5470793
-9999,-1.424654
-9999,-0.9999854
-9999,-0.6254199
-9999,-0.699962
-9999,-0.9598193
-9999,-0.5699949
-9999,-0.5888484
-9999,-0.9238482
-9999,0.2837706
-9999,-9999
9.133277,2.042712
-9999,0.091147
-9999,-9999
-9999,0.1511399
-9999,0.6732939
-9999,0.7071664
-9999,-0.6931977
-9999,0.3668813
-9999,-0.9917039
8.750529,0.3633595
-9999,-9999
-9999,-0.2962556
-9999,-1.260711
-9999,-1.501976
-9999,0.3442086
-9999,1.510602
9.016365,0.6621678
8.216689,-0.8404702
-9999,0.07403685
-9999,-0.3830918
-9999,-1.489629
-9999,-0.534214
-9999,-9999
-9999,-0.2678211
8.939963,-0.07980032
-9999,-9999
-9999,0.3315223
8.808856,0.1328847
-9999,-1.455756
8.156968,-1.382353
-9999,-9999
-9999,-0.5891247
-9999,0.09288133
-9999,0.304676
-9999,-1.631113
-9999,-1.125512
-9999,-0.01282551
-9999,-0.4957314
-9999,-0.8543862
8.6257,-1.122212
-9999,-9999
-9999,-4.272661
-9999,-0.9236541
-9999,-1.110039
-9999,-1.181254
-9999,-3.128305
-9999,-0.2074805
-9999,-2.180309
-9999,-0.9409015
-9999,-9999
-9999,-1.193589
8.854267,0.1370229
-9999,-0.7232153
-9999,0.01211191
8.24864,-0.2004403
8.929106,0.7219356
-9999,0.5401792
-9999,-1.383509
-9999,-1.055329
-9999,0.4438443
-9999,-0.6252221
-9999,-1.460261
-9999,-0.8929952
9.169392,1.029412
8.810619,-0.4084469
-9999,0.07181356
-9999,-3.412421
-9999,-9999
8.404798,-0.441147
-9999,0.4248919
-9999,-1.285071
-9999,0.4578994
-9999,-0.3003291
-9999,-9999
9.069998,0.758634
8.215622,-0.7899998
-9999,-1.292935
-9999,-1.177993
-9999,-0.5662522
9.07171,-0.08121993
-9999,-1.398183
8.867876,0.3981118
-9999,-0.2043857
-9999,-1.143013
8.874047,0.2445289
-9999,-1.459125
-9999,-0.3102867
-9999,-1.135308
-9999,-1.047052
-9999,-0.6854342
-9999,-1.381024
-9999,-0.9603427
-9999,-3.421174
8.879359,0.5142362
-9999,0.5555431
8.868649,0.3959829
-9999,0.9221503
8.989503,-0.09416984
-9999,-9999
-9999,-0.2871825
-9999,-1.444803
-9999,-0.1368878
8.912877,0.2898736
-9999,-1.275488
8.806848,0.3386567
-9999,0.3662393
-9999,-1.252558
-9999,-1.188962
-9999,-0.6890227
8.176693,-1.019674
-9999,1.263869
-9999,-4.817594
-9999,-3.640148
-9999,-0.04158647
9.079652,0.3915626
-9999,-9999
-9999,-1.585616
-9999,-0.2671543
9.137581,0.4331431
-9999,-0.9997877
-9999,-2.704232
-9999,-1.582042
-9999,1.381462
8.735053,-0.3958183
-9999,-1.032961
-9999,-9999
-9999,-9999
8.963187,0.3459158
-9999,-9999
-9999,-9999
-9999,-1.758515
-9999,-0.02575996
-9999,-1.373957
8.645506,0.01595401
9.287971,0.8535767
8.461173,-1.277548
9.130246,0.9280002
-9999,-9999
-9999,-9999
-9999,0.5816121
-9999,0.3249229
-9999,-1.150829
-9999,-1.242805
-9999,-1.054248
-9999,0.4450125
-9999,-9999
-9999,-0.9416976
-9999,-1.399319
-9999,-1.143687
-9999,-9999
-9999,-0.7508363
-9999,-1.594746
-9999,-0.5281193
-9999,-9999
-9999,-0.9153879
-9999,-4.850815
-9999,-1.060198
-9999,0.8606004
8.704683,-0.5354754
8.990417,-0.3353819
-9999,-0.05746296
-9999,0.0530461
-9999,-1.270611
-9999,0.5165342
-9999,-0.93241
-9999,-3.64005
9.072113,0.6733335
8.461188,-1.944887
-9999,-1.260831
-9999,0.1747935
-9999,-9999
-9999,-0.5534826
-9999,-1.401492
-9999,-1.11947
8.97227,0.4385444
-9999,0.3548194
8.693203,0.3277323
-9999,-9999
8.702171,-1.623131
-9999,-1.116054
-9999,0.06302653
-9999,-0.7497221
-9999,-0.1465564
8.697202,-0.05647456
-9999,-9999
9.077577,0.3773006
8.693387,-1.12982
8.837523,0.07754633
8.950169,0.6594661
-9999,-9999
-9999,0.203553
-9999,0.08944884
-9999,-1.640323
-9999,-1.288492
8.686525,-0.6827043
-9999,-9999
-9999,-1.284314
-9999,-0.9449592
-9999,-1.823725
-9999,-0.9710586
-9999,-0.6318695
-9999,-1.284022
9.0822,-0.0337253
8.57131,-0.3363246
-9999,0.7204782
-9999,-0.9779264
-9999,0.2357249
-9999,-1.265222
-9999,0.362429
8.967709,0.2076371
-9999,-1.449655
-9999,-0.6318148
-9999,-0.0295723
